user_id,currency_pair,action,amount,price,timestamp,risk_rate,stop_loss,take_profit
8,EUR/USD,buy,29576,1.17503,16/03/2018 08:00,0.0233,1.1613,1.2026
7,EUR/USD,buy,3377,1.22375,16/03/2018 12:00,0.0221,1.20652,1.25351
9,EUR/USD,buy,5472,1.15542,16/03/2018 16:00,0.0253,1.13637,1.18107
5,EUR/USD,sell,16479,1.124,16/03/2018 20:00,0.0266,1.14548,1.09525
2,EUR/USD,buy,15483,1.21763,17/03/2018 00:00,0.0074,1.19828,1.25224
7,EUR/USD,sell,48215,1.07539,17/03/2018 04:00,0.0161,1.08837,1.04776
4,EUR/USD,buy,47107,1.13216,17/03/2018 08:00,0.0162,1.11913,1.16267
10,EUR/USD,buy,8588,1.15093,17/03/2018 12:00,0.0075,1.13732,1.19508
1,EUR/USD,sell,44687,1.16419,17/03/2018 16:00,0.027,1.17633,1.13851
6,EUR/USD,sell,18236,1.23349,17/03/2018 20:00,0.0112,1.24688,1.18566
6,EUR/USD,sell,47665,1.07744,18/03/2018 00:00,0.0125,1.089,1.03479
6,EUR/USD,sell,18636,1.14427,18/03/2018 04:00,0.016,1.16299,1.12062
5,EUR/USD,sell,26596,1.22459,18/03/2018 08:00,0.006,1.23695,1.18221
2,EUR/USD,buy,10614,1.15522,18/03/2018 12:00,0.0219,1.14295,1.19296
6,EUR/USD,sell,26234,1.10127,18/03/2018 16:00,0.0208,1.11319,1.06649
7,EUR/USD,sell,23420,1.24736,18/03/2018 20:00,0.0131,1.26522,1.2184
8,EUR/USD,sell,42722,1.05412,19/03/2018 00:00,0.0155,1.06651,1.03235
9,EUR/USD,sell,34084,1.11087,19/03/2018 04:00,0.0293,1.13185,1.07339
9,EUR/USD,buy,31521,1.11051,19/03/2018 08:00,0.0175,1.09225,1.13802
4,EUR/USD,buy,44012,1.17733,19/03/2018 12:00,0.0082,1.15473,1.224
4,EUR/USD,buy,22517,1.22694,19/03/2018 16:00,0.0132,1.2136,1.27218
10,EUR/USD,buy,31629,1.24543,19/03/2018 20:00,0.0165,1.22916,1.27929
1,EUR/USD,sell,19382,1.20155,20/03/2018 00:00,0.0289,1.22264,1.16361
4,EUR/USD,sell,35762,1.10532,20/03/2018 04:00,0.0266,1.12535,1.08056
3,EUR/USD,sell,19684,1.14558,20/03/2018 08:00,0.0282,1.16169,1.1087
4,EUR/USD,sell,40956,1.06552,20/03/2018 12:00,0.0273,1.08024,1.04079
5,EUR/USD,sell,39612,1.0619,20/03/2018 16:00,0.0105,1.08165,1.0322
7,EUR/USD,sell,35872,1.12816,20/03/2018 20:00,0.0152,1.14278,1.08421
3,EUR/USD,buy,37658,1.23091,21/03/2018 00:00,0.0092,1.21273,1.27786
7,EUR/USD,sell,3692,1.11963,21/03/2018 04:00,0.0182,1.13877,1.07592
1,EUR/USD,sell,30028,1.17604,21/03/2018 08:00,0.0291,1.1963,1.15251
6,EUR/USD,sell,46795,1.19905,21/03/2018 12:00,0.0133,1.21445,1.17129
6,EUR/USD,buy,13297,1.20448,21/03/2018 16:00,0.027,1.18269,1.25257
10,EUR/USD,buy,23893,1.0837,21/03/2018 20:00,0.006,1.06506,1.12314
10,EUR/USD,sell,15333,1.11092,22/03/2018 00:00,0.0092,1.12657,1.08537
7,EUR/USD,sell,10701,1.0784,22/03/2018 04:00,0.0225,1.09871,1.03584
7,EUR/USD,sell,31325,1.12076,22/03/2018 08:00,0.0199,1.14215,1.08813
6,EUR/USD,buy,8529,1.05584,22/03/2018 12:00,0.0172,1.03619,1.08992
3,EUR/USD,sell,35211,1.19648,22/03/2018 16:00,0.0072,1.21699,1.15329
7,EUR/USD,sell,9333,1.11989,22/03/2018 20:00,0.0277,1.13774,1.08873
3,EUR/USD,buy,3441,1.20202,23/03/2018 00:00,0.0279,1.18281,1.2414
8,EUR/USD,buy,11505,1.17304,23/03/2018 04:00,0.0236,1.15953,1.21652
4,EUR/USD,buy,27695,1.22718,23/03/2018 08:00,0.0283,1.20634,1.26071
3,EUR/USD,sell,4054,1.08226,23/03/2018 12:00,0.02,1.10215,1.04976
4,EUR/USD,buy,8686,1.23035,23/03/2018 16:00,0.012,1.2173,1.27366
6,EUR/USD,buy,42783,1.16087,23/03/2018 20:00,0.0258,1.14659,1.18631
2,EUR/USD,buy,44262,1.13186,24/03/2018 00:00,0.0138,1.11202,1.16629
2,EUR/USD,sell,31018,1.23163,24/03/2018 04:00,0.011,1.24822,1.20664
7,EUR/USD,sell,16626,1.12965,24/03/2018 08:00,0.0235,1.14497,1.0908
9,EUR/USD,buy,34223,1.13972,24/03/2018 12:00,0.0084,1.12424,1.16962
8,EUR/USD,buy,16554,1.1266,24/03/2018 16:00,0.0231,1.11122,1.15124
1,EUR/USD,sell,18916,1.22577,24/03/2018 20:00,0.0218,1.24646,1.18228
8,EUR/USD,buy,27845,1.21796,25/03/2018 00:00,0.0287,1.19764,1.25686
6,EUR/USD,buy,4670,1.1138,25/03/2018 04:00,0.0222,1.09974,1.13621
6,EUR/USD,buy,22493,1.19609,25/03/2018 08:00,0.019,1.17868,1.22865
5,EUR/USD,sell,27383,1.11243,25/03/2018 12:00,0.0116,1.12758,1.07576
7,EUR/USD,sell,9874,1.12505,25/03/2018 16:00,0.007,1.13683,1.08967
7,EUR/USD,sell,18504,1.20311,25/03/2018 20:00,0.0124,1.216,1.16906
8,EUR/USD,sell,4853,1.20653,26/03/2018 00:00,0.0238,1.22065,1.17505
5,EUR/USD,sell,7066,1.21483,26/03/2018 04:00,0.0266,1.23774,1.1852
6,EUR/USD,sell,8530,1.15005,26/03/2018 08:00,0.0288,1.16246,1.10958
1,EUR/USD,buy,46472,1.21882,26/03/2018 12:00,0.0082,1.20235,1.24399
3,EUR/USD,buy,4455,1.18548,26/03/2018 16:00,0.0083,1.1623,1.2289
3,EUR/USD,sell,43262,1.11243,26/03/2018 20:00,0.025,1.12652,1.08143
6,EUR/USD,sell,11720,1.08312,27/03/2018 00:00,0.0262,1.0958,1.06006
4,EUR/USD,buy,35027,1.18231,27/03/2018 04:00,0.0078,1.16679,1.22937
8,EUR/USD,buy,25593,1.23084,27/03/2018 08:00,0.0248,1.21316,1.2722
5,EUR/USD,buy,30953,1.0768,27/03/2018 12:00,0.0105,1.05922,1.11923
4,EUR/USD,sell,46291,1.23197,27/03/2018 16:00,0.0054,1.25593,1.20244
7,EUR/USD,buy,10395,1.17978,27/03/2018 20:00,0.029,1.16555,1.2246
8,EUR/USD,buy,34008,1.16765,28/03/2018 00:00,0.0149,1.15396,1.19848
7,EUR/USD,sell,13621,1.11398,28/03/2018 04:00,0.0058,1.12929,1.07917
6,EUR/USD,sell,31358,1.17945,28/03/2018 08:00,0.0267,1.20046,1.1339
4,EUR/USD,sell,46179,1.21562,28/03/2018 12:00,0.0076,1.23177,1.18695
1,EUR/USD,buy,29245,1.21017,28/03/2018 16:00,0.0204,1.19642,1.2413
6,EUR/USD,buy,5266,1.12103,28/03/2018 20:00,0.0127,1.10859,1.16399
5,EUR/USD,sell,14440,1.18135,29/03/2018 00:00,0.0257,1.20283,1.13551
4,EUR/USD,sell,49359,1.16869,29/03/2018 04:00,0.0254,1.18347,1.13275
9,EUR/USD,buy,47428,1.05256,29/03/2018 08:00,0.0255,1.04016,1.09206
1,EUR/USD,buy,7839,1.08592,29/03/2018 12:00,0.0087,1.06569,1.1104
9,EUR/USD,buy,30413,1.23795,29/03/2018 16:00,0.0118,1.22122,1.27971
6,EUR/USD,buy,29567,1.09417,29/03/2018 20:00,0.0149,1.07539,1.11765
10,EUR/USD,buy,43876,1.10195,30/03/2018 00:00,0.0059,1.08694,1.12923
5,EUR/USD,buy,33172,1.09449,30/03/2018 04:00,0.0173,1.08063,1.12136
8,EUR/USD,buy,37196,1.18028,30/03/2018 08:00,0.013,1.16681,1.21057
9,EUR/USD,sell,48911,1.09845,30/03/2018 12:00,0.0224,1.11873,1.07633
3,EUR/USD,buy,33242,1.17804,30/03/2018 16:00,0.0133,1.16414,1.21345
1,EUR/USD,buy,24302,1.19163,30/03/2018 20:00,0.0263,1.16911,1.22306
4,EUR/USD,buy,19487,1.22726,31/03/2018 00:00,0.0181,1.20837,1.26355
1,EUR/USD,sell,37147,1.11375,31/03/2018 04:00,0.0135,1.13344,1.07645
6,EUR/USD,buy,38078,1.19808,31/03/2018 08:00,0.013,1.18418,1.24135
7,EUR/USD,sell,44343,1.20393,31/03/2018 12:00,0.023,1.21992,1.15978
6,EUR/USD,sell,2514,1.05256,31/03/2018 16:00,0.0219,1.06977,1.01211
3,EUR/USD,buy,13631,1.1844,31/03/2018 20:00,0.0299,1.16639,1.22346
10,EUR/USD,sell,30767,1.13535,01/04/2018 00:00,0.0109,1.15534,1.09687
1,EUR/USD,sell,21543,1.23703,01/04/2018 04:00,0.0198,1.25514,1.20703
6,EUR/USD,sell,17959,1.23752,01/04/2018 08:00,0.0199,1.25965,1.20764
7,EUR/USD,sell,12653,1.0552,01/04/2018 12:00,0.0091,1.075,1.02359
6,EUR/USD,buy,31716,1.11047,01/04/2018 16:00,0.0131,1.09728,1.14112
8,EUR/USD,sell,38613,1.11872,01/04/2018 20:00,0.0121,1.13076,1.09087
8,EUR/USD,buy,9434,1.12569,02/04/2018 00:00,0.0057,1.10917,1.15688
9,EUR/USD,sell,40403,1.18335,02/04/2018 04:00,0.03,1.19862,1.14787
3,EUR/USD,buy,28142,1.24283,02/04/2018 08:00,0.018,1.22669,1.27317
6,EUR/USD,buy,18786,1.11559,02/04/2018 12:00,0.0152,1.10328,1.1433
9,EUR/USD,sell,32859,1.06323,02/04/2018 16:00,0.0054,1.08375,1.03194
2,EUR/USD,buy,34538,1.16261,02/04/2018 20:00,0.0077,1.14975,1.19006
6,EUR/USD,buy,40079,1.1563,03/04/2018 00:00,0.006,1.13625,1.18787
2,EUR/USD,buy,39113,1.09189,03/04/2018 04:00,0.0112,1.07135,1.13132
1,EUR/USD,sell,34320,1.20655,03/04/2018 08:00,0.0261,1.22974,1.18167
6,EUR/USD,buy,20532,1.11357,03/04/2018 12:00,0.0298,1.09727,1.14002
9,EUR/USD,sell,46185,1.13128,03/04/2018 16:00,0.0285,1.15389,1.09879
3,EUR/USD,sell,30622,1.15225,03/04/2018 20:00,0.0131,1.16775,1.12832
10,EUR/USD,buy,20639,1.104,04/04/2018 00:00,0.0219,1.08961,1.13144
7,EUR/USD,buy,28766,1.12102,04/04/2018 04:00,0.0195,1.10422,1.15945
6,EUR/USD,sell,26709,1.21101,04/04/2018 08:00,0.0176,1.23465,1.18613
10,EUR/USD,sell,49844,1.18917,04/04/2018 12:00,0.0067,1.20514,1.15628
4,EUR/USD,buy,40509,1.06061,04/04/2018 16:00,0.0178,1.04908,1.10009
8,EUR/USD,sell,43832,1.18471,04/04/2018 20:00,0.0278,1.19738,1.14621
4,EUR/USD,sell,1610,1.20141,05/04/2018 00:00,0.0099,1.21814,1.17597
9,EUR/USD,sell,38754,1.09444,05/04/2018 04:00,0.021,1.10691,1.05154
2,EUR/USD,sell,45834,1.22626,05/04/2018 08:00,0.0155,1.25049,1.17835
7,EUR/USD,buy,9650,1.18236,05/04/2018 12:00,0.027,1.16629,1.21133
10,EUR/USD,sell,39293,1.22971,05/04/2018 16:00,0.021,1.24491,1.19904
6,EUR/USD,buy,8716,1.24391,05/04/2018 20:00,0.0241,1.21938,1.27488
4,EUR/USD,sell,39816,1.11311,06/04/2018 00:00,0.0284,1.13163,1.07921
9,EUR/USD,buy,9954,1.07894,06/04/2018 04:00,0.0177,1.06158,1.11101
1,EUR/USD,sell,10901,1.14257,06/04/2018 08:00,0.0243,1.1615,1.11222
7,EUR/USD,sell,46696,1.16508,06/04/2018 12:00,0.023,1.18603,1.11918
10,EUR/USD,buy,43511,1.15988,06/04/2018 16:00,0.0176,1.14751,1.19456
9,EUR/USD,buy,43417,1.19929,06/04/2018 20:00,0.0185,1.18571,1.24154
5,EUR/USD,buy,21718,1.06505,07/04/2018 00:00,0.0185,1.05102,1.09716
3,EUR/USD,sell,29495,1.17615,07/04/2018 04:00,0.0053,1.19796,1.14106
5,EUR/USD,sell,28957,1.1844,07/04/2018 08:00,0.0121,1.20373,1.14342
7,EUR/USD,buy,11525,1.24373,07/04/2018 12:00,0.0269,1.22819,1.27294
1,EUR/USD,buy,38139,1.20977,07/04/2018 16:00,0.0293,1.18793,1.25178
6,EUR/USD,sell,6404,1.14139,07/04/2018 20:00,0.0145,1.1608,1.10048
1,EUR/USD,sell,38836,1.16293,08/04/2018 00:00,0.0231,1.17762,1.12218
5,EUR/USD,sell,26614,1.23272,08/04/2018 04:00,0.006,1.25336,1.20414
8,EUR/USD,sell,41560,1.09929,08/04/2018 08:00,0.0135,1.11418,1.06113
10,EUR/USD,buy,2733,1.10412,08/04/2018 12:00,0.0142,1.09123,1.1271
4,EUR/USD,buy,12203,1.24324,08/04/2018 16:00,0.0115,1.22531,1.28237
5,EUR/USD,sell,7634,1.11704,08/04/2018 20:00,0.0293,1.13493,1.08146
2,EUR/USD,buy,1983,1.18681,09/04/2018 00:00,0.0163,1.1741,1.22382
10,EUR/USD,sell,30980,1.13759,09/04/2018 04:00,0.0076,1.15199,1.10328
7,EUR/USD,buy,30455,1.109,09/04/2018 08:00,0.0112,1.09101,1.14218
2,EUR/USD,sell,35046,1.08292,09/04/2018 12:00,0.0197,1.09871,1.04613
9,EUR/USD,sell,36141,1.22629,09/04/2018 16:00,0.0198,1.24797,1.19416
3,EUR/USD,buy,12845,1.19472,09/04/2018 20:00,0.0052,1.17947,1.22257
2,EUR/USD,buy,19893,1.13252,10/04/2018 00:00,0.0191,1.11378,1.16544
1,EUR/USD,buy,27240,1.2436,10/04/2018 04:00,0.0097,1.21928,1.27223
8,EUR/USD,sell,17366,1.0744,10/04/2018 08:00,0.0059,1.09123,1.03858
2,EUR/USD,buy,1241,1.07664,10/04/2018 12:00,0.0119,1.05704,1.11814
10,EUR/USD,sell,39366,1.16134,10/04/2018 16:00,0.0233,1.17418,1.13653
6,EUR/USD,sell,44601,1.12007,10/04/2018 20:00,0.018,1.13377,1.09547
5,EUR/USD,buy,34227,1.1266,11/04/2018 00:00,0.0199,1.11486,1.1613
9,EUR/USD,sell,15550,1.17424,11/04/2018 04:00,0.0222,1.18879,1.12876
9,EUR/USD,sell,8621,1.23937,11/04/2018 08:00,0.0115,1.25919,1.21102
4,EUR/USD,sell,46834,1.20359,11/04/2018 12:00,0.0094,1.22152,1.17264
5,EUR/USD,buy,48307,1.19242,11/04/2018 16:00,0.026,1.16947,1.22736
1,EUR/USD,buy,7952,1.22627,11/04/2018 20:00,0.015,1.20739,1.26146
9,EUR/USD,buy,6557,1.13284,12/04/2018 00:00,0.0245,1.11131,1.16201
10,EUR/USD,buy,29405,1.21578,12/04/2018 04:00,0.0117,1.19822,1.26354
5,EUR/USD,buy,39408,1.11618,12/04/2018 08:00,0.0245,1.09552,1.16037
7,EUR/USD,sell,37561,1.16225,12/04/2018 12:00,0.025,1.17665,1.1189
3,EUR/USD,buy,28790,1.09124,12/04/2018 16:00,0.0085,1.07866,1.11988
9,EUR/USD,sell,45822,1.10397,12/04/2018 20:00,0.0076,1.12234,1.07781
9,EUR/USD,sell,20086,1.24525,13/04/2018 00:00,0.0182,1.2694,1.20989
5,EUR/USD,buy,22078,1.08775,13/04/2018 04:00,0.0172,1.06601,1.1257
9,EUR/USD,buy,49827,1.12056,13/04/2018 08:00,0.0098,1.09996,1.15276
5,EUR/USD,buy,47724,1.12592,13/04/2018 12:00,0.0076,1.10587,1.15457
9,EUR/USD,buy,19015,1.18218,13/04/2018 16:00,0.0117,1.16037,1.20922
3,EUR/USD,buy,1922,1.22474,13/04/2018 20:00,0.016,1.20854,1.26663
8,EUR/USD,sell,45511,1.09358,14/04/2018 00:00,0.0261,1.11346,1.05627
8,EUR/USD,sell,8368,1.22317,14/04/2018 04:00,0.0293,1.23831,1.17812
4,EUR/USD,sell,39056,1.24599,14/04/2018 08:00,0.0218,1.26231,1.20628
1,EUR/USD,sell,37891,1.10234,14/04/2018 12:00,0.014,1.12343,1.06112
9,EUR/USD,buy,38209,1.06854,14/04/2018 16:00,0.0059,1.05709,1.10368
7,EUR/USD,sell,14485,1.24457,14/04/2018 20:00,0.0198,1.26809,1.21209
6,EUR/USD,sell,46778,1.18628,15/04/2018 00:00,0.0275,1.20213,1.15681
10,EUR/USD,sell,29574,1.05836,15/04/2018 04:00,0.0237,1.07129,1.03233
5,EUR/USD,buy,16797,1.24301,15/04/2018 08:00,0.0272,1.22784,1.27909
6,EUR/USD,buy,45067,1.16609,15/04/2018 12:00,0.023,1.14621,1.20541
9,EUR/USD,sell,18164,1.09505,15/04/2018 16:00,0.0204,1.11397,1.06622
7,EUR/USD,buy,38938,1.18204,15/04/2018 20:00,0.0058,1.16755,1.21224
10,EUR/USD,buy,16479,1.17697,16/04/2018 00:00,0.0297,1.15778,1.21469
9,EUR/USD,buy,20401,1.13807,16/04/2018 04:00,0.0188,1.11569,1.18266
3,EUR/USD,buy,2335,1.08643,16/04/2018 08:00,0.0149,1.06503,1.11251
7,EUR/USD,sell,10515,1.09255,16/04/2018 12:00,0.0105,1.10713,1.05501
1,EUR/USD,sell,10671,1.17817,16/04/2018 16:00,0.0078,1.19527,1.15199
10,EUR/USD,buy,33054,1.0629,16/04/2018 20:00,0.0156,1.04897,1.09373
2,EUR/USD,sell,49260,1.17919,17/04/2018 00:00,0.0102,1.19756,1.13207
10,EUR/USD,sell,5619,1.18737,17/04/2018 04:00,0.0192,1.19949,1.15955
10,EUR/USD,buy,43888,1.18885,17/04/2018 08:00,0.0258,1.16841,1.22416
2,EUR/USD,buy,1479,1.12583,17/04/2018 12:00,0.0212,1.11349,1.15929
1,EUR/USD,buy,45255,1.22382,17/04/2018 16:00,0.0201,1.20005,1.25463
5,EUR/USD,buy,49936,1.05551,17/04/2018 20:00,0.0251,1.03716,1.08171
10,EUR/USD,buy,25361,1.19999,18/04/2018 00:00,0.0284,1.18153,1.22688
7,EUR/USD,sell,43873,1.06454,18/04/2018 04:00,0.0246,1.08399,1.03766
8,EUR/USD,buy,9686,1.24738,18/04/2018 08:00,0.0174,1.22904,1.28125
8,EUR/USD,sell,34702,1.18702,18/04/2018 12:00,0.0224,1.20854,1.15821
8,EUR/USD,buy,27825,1.13337,18/04/2018 16:00,0.0151,1.11167,1.15733
10,EUR/USD,buy,3903,1.17578,18/04/2018 20:00,0.026,1.15977,1.22234
5,EUR/USD,sell,23967,1.12829,19/04/2018 00:00,0.0156,1.1478,1.08612
7,EUR/USD,buy,1182,1.07393,19/04/2018 04:00,0.0102,1.05731,1.09833
2,EUR/USD,sell,49517,1.0812,19/04/2018 08:00,0.0214,1.09724,1.04167
5,EUR/USD,buy,31705,1.18519,19/04/2018 12:00,0.0116,1.16358,1.22905
2,EUR/USD,buy,6852,1.1343,19/04/2018 16:00,0.006,1.11828,1.16698
6,EUR/USD,buy,31225,1.0545,19/04/2018 20:00,0.0283,1.03372,1.08821
8,EUR/USD,buy,17278,1.06194,20/04/2018 00:00,0.0148,1.04753,1.10291
7,EUR/USD,sell,35754,1.24976,20/04/2018 04:00,0.0124,1.26933,1.20614
10,EUR/USD,sell,32156,1.2404,20/04/2018 08:00,0.0189,1.25534,1.20226
4,EUR/USD,sell,27838,1.21318,20/04/2018 12:00,0.0265,1.22749,1.1795
3,EUR/USD,sell,35719,1.07228,20/04/2018 16:00,0.013,1.08591,1.04229
1,EUR/USD,buy,8247,1.14059,20/04/2018 20:00,0.0109,1.121,1.16562
1,EUR/USD,sell,31153,1.0862,21/04/2018 00:00,0.0218,1.10271,1.0642
7,EUR/USD,sell,37666,1.18307,21/04/2018 04:00,0.0158,1.19838,1.15816
6,EUR/USD,buy,34890,1.19428,21/04/2018 08:00,0.0284,1.17628,1.23697
5,EUR/USD,sell,3729,1.05543,21/04/2018 12:00,0.0289,1.07112,1.01384
3,EUR/USD,sell,41440,1.11738,21/04/2018 16:00,0.0273,1.13621,1.0765
5,EUR/USD,buy,27564,1.14814,21/04/2018 20:00,0.0185,1.13065,1.18977
5,EUR/USD,buy,10603,1.10665,22/04/2018 00:00,0.0279,1.08999,1.14188
6,EUR/USD,buy,4660,1.14321,22/04/2018 04:00,0.0273,1.12769,1.18786
6,EUR/USD,sell,23014,1.0916,22/04/2018 08:00,0.0292,1.1082,1.06151
4,EUR/USD,buy,26227,1.09334,22/04/2018 12:00,0.0269,1.0775,1.11906
2,EUR/USD,sell,48677,1.09537,22/04/2018 16:00,0.0166,1.10797,1.05597
8,EUR/USD,buy,13188,1.07068,22/04/2018 20:00,0.0264,1.05426,1.10601
8,EUR/USD,buy,12972,1.14827,23/04/2018 00:00,0.0193,1.12862,1.18778
2,EUR/USD,sell,10178,1.10552,23/04/2018 04:00,0.0081,1.12178,1.06723
5,EUR/USD,sell,4319,1.11618,23/04/2018 08:00,0.0203,1.13151,1.08174
3,EUR/USD,sell,10988,1.09499,23/04/2018 12:00,0.0155,1.10968,1.06426
5,EUR/USD,sell,5508,1.11207,23/04/2018 16:00,0.0156,1.13278,1.08458
9,EUR/USD,sell,49176,1.12402,23/04/2018 20:00,0.0134,1.13583,1.09643
2,EUR/USD,buy,36073,1.11875,24/04/2018 00:00,0.0231,1.10743,1.1603
6,EUR/USD,sell,26588,1.23869,24/04/2018 04:00,0.0118,1.26181,1.19094
9,EUR/USD,buy,5638,1.12942,24/04/2018 08:00,0.0219,1.10917,1.17388
8,EUR/USD,sell,37482,1.17903,24/04/2018 12:00,0.0164,1.19297,1.1424
7,EUR/USD,buy,49054,1.19412,24/04/2018 16:00,0.0119,1.17971,1.23281
2,EUR/USD,buy,10713,1.20035,24/04/2018 20:00,0.0262,1.18404,1.24593
10,EUR/USD,sell,24945,1.13383,25/04/2018 00:00,0.029,1.15153,1.11026
9,EUR/USD,buy,26555,1.11121,25/04/2018 04:00,0.0071,1.09421,1.15521
3,EUR/USD,buy,1473,1.08794,25/04/2018 08:00,0.0125,1.07703,1.12862
2,EUR/USD,buy,41428,1.05924,25/04/2018 12:00,0.016,1.04556,1.10142
7,EUR/USD,buy,5748,1.21789,25/04/2018 16:00,0.0155,1.20311,1.25142
5,EUR/USD,buy,45015,1.12351,25/04/2018 20:00,0.029,1.11212,1.15923
4,EUR/USD,buy,28695,1.13257,26/04/2018 00:00,0.0061,1.11219,1.16747
3,EUR/USD,buy,13060,1.17538,26/04/2018 04:00,0.0252,1.16277,1.19945
10,EUR/USD,buy,45103,1.09415,26/04/2018 08:00,0.0251,1.08106,1.12693
4,EUR/USD,sell,1171,1.15518,26/04/2018 12:00,0.0093,1.17613,1.12863
4,EUR/USD,buy,49185,1.22207,26/04/2018 16:00,0.0252,1.1989,1.2471
9,EUR/USD,buy,31849,1.11811,26/04/2018 20:00,0.0116,1.10325,1.15763
5,EUR/USD,buy,5922,1.19727,27/04/2018 00:00,0.0122,1.17474,1.23384
10,EUR/USD,buy,29826,1.06192,27/04/2018 04:00,0.0211,1.0481,1.08597
9,EUR/USD,sell,32326,1.12005,27/04/2018 08:00,0.0094,1.13326,1.08895
6,EUR/USD,sell,47015,1.2323,27/04/2018 12:00,0.0142,1.25054,1.20507
10,EUR/USD,sell,43829,1.15719,27/04/2018 16:00,0.0252,1.17596,1.13272
1,EUR/USD,sell,26391,1.24189,27/04/2018 20:00,0.0107,1.2545,1.21393
7,EUR/USD,buy,17200,1.1134,28/04/2018 00:00,0.0184,1.09953,1.14927
10,EUR/USD,sell,16380,1.17019,28/04/2018 04:00,0.0153,1.19027,1.1316
10,EUR/USD,buy,14399,1.16059,28/04/2018 08:00,0.0165,1.14112,1.20544
7,EUR/USD,sell,29681,1.15032,28/04/2018 12:00,0.0126,1.1655,1.11585
10,EUR/USD,buy,46141,1.22245,28/04/2018 16:00,0.0189,1.19829,1.26036
1,EUR/USD,buy,31101,1.19605,28/04/2018 20:00,0.0076,1.17372,1.22907
1,EUR/USD,buy,49635,1.16938,29/04/2018 00:00,0.0181,1.15123,1.20856
7,EUR/USD,buy,13966,1.16688,29/04/2018 04:00,0.0168,1.14712,1.19665
5,EUR/USD,sell,29207,1.21933,29/04/2018 08:00,0.0186,1.2406,1.18049
9,EUR/USD,buy,41282,1.10502,29/04/2018 12:00,0.0258,1.08308,1.13728
9,EUR/USD,buy,49646,1.22915,29/04/2018 16:00,0.0149,1.21629,1.26181
5,EUR/USD,buy,41770,1.20516,29/04/2018 20:00,0.0197,1.19113,1.24212
4,EUR/USD,buy,47049,1.24912,30/04/2018 00:00,0.0208,1.23452,1.28432
3,EUR/USD,buy,18183,1.16523,30/04/2018 04:00,0.0261,1.14471,1.20019
8,EUR/USD,sell,3181,1.22096,30/04/2018 08:00,0.0064,1.24263,1.17545
7,EUR/USD,buy,28697,1.16789,30/04/2018 12:00,0.0061,1.14542,1.21345
9,EUR/USD,sell,9956,1.15524,30/04/2018 16:00,0.0204,1.17563,1.11488
8,EUR/USD,buy,30999,1.13081,30/04/2018 20:00,0.028,1.1107,1.15678
3,EUR/USD,sell,49772,1.13442,01/05/2018 00:00,0.0236,1.1522,1.0974
9,EUR/USD,sell,36637,1.19744,01/05/2018 04:00,0.0053,1.2132,1.16563
9,EUR/USD,sell,41148,1.10357,01/05/2018 08:00,0.029,1.11554,1.07893
5,EUR/USD,buy,47553,1.091,01/05/2018 12:00,0.0066,1.07874,1.117
2,EUR/USD,sell,1961,1.19187,01/05/2018 16:00,0.0281,1.21187,1.15959
5,EUR/USD,sell,45799,1.05329,01/05/2018 20:00,0.0063,1.0675,1.02047
1,EUR/USD,sell,35619,1.18937,02/05/2018 00:00,0.029,1.21212,1.16127
1,EUR/USD,sell,47965,1.18654,02/05/2018 04:00,0.0284,1.20107,1.15154
9,EUR/USD,sell,6661,1.1396,02/05/2018 08:00,0.0276,1.16118,1.11552
2,EUR/USD,sell,9380,1.23286,02/05/2018 12:00,0.0282,1.25349,1.20371
4,EUR/USD,sell,13112,1.24722,02/05/2018 16:00,0.0101,1.26448,1.21598
2,EUR/USD,sell,35854,1.16773,02/05/2018 20:00,0.0247,1.18068,1.13995
2,EUR/USD,sell,49153,1.15099,03/05/2018 00:00,0.0105,1.17201,1.10977
8,EUR/USD,buy,5281,1.24269,03/05/2018 04:00,0.0157,1.23023,1.28218
7,EUR/USD,buy,19074,1.21494,03/05/2018 08:00,0.0288,1.20179,1.25662
4,EUR/USD,sell,34549,1.23149,03/05/2018 12:00,0.021,1.24455,1.19543
1,EUR/USD,sell,1685,1.24823,03/05/2018 16:00,0.02,1.26613,1.21778
1,EUR/USD,sell,17070,1.11032,03/05/2018 20:00,0.0177,1.12566,1.06838
2,EUR/USD,buy,17411,1.23502,04/05/2018 00:00,0.0201,1.21644,1.26413
8,EUR/USD,sell,39669,1.14849,04/05/2018 04:00,0.0244,1.16192,1.11311
8,EUR/USD,sell,17449,1.08394,04/05/2018 08:00,0.0061,1.09527,1.05187
8,EUR/USD,sell,22604,1.22762,04/05/2018 12:00,0.0063,1.25154,1.20121
5,EUR/USD,sell,49778,1.23833,04/05/2018 16:00,0.0178,1.25541,1.20155
2,EUR/USD,sell,18455,1.11789,04/05/2018 20:00,0.01,1.13732,1.08011
5,EUR/USD,sell,37475,1.07991,05/05/2018 00:00,0.0086,1.09445,1.05569
7,EUR/USD,sell,25192,1.10593,05/05/2018 04:00,0.0128,1.12347,1.0701
8,EUR/USD,sell,18926,1.10636,05/05/2018 08:00,0.007,1.12365,1.08237
1,EUR/USD,sell,39029,1.18317,05/05/2018 12:00,0.0287,1.20587,1.13646
9,EUR/USD,sell,6611,1.08813,05/05/2018 16:00,0.0087,1.10348,1.06167
8,EUR/USD,sell,31210,1.24881,05/05/2018 20:00,0.0257,1.26859,1.21285
